VGS_H	VGS_L	VDS_H	VDS_L	ID_H	ID_L	L_d_int	L_s_int	L_g_int	L_d_pin	L_s_pin	L_g_pin	L_dH_ext	L_sH_ext	L_gH_ext	L_dL_ext	L_sL_ext	L_gL_ext	L_Hwire	L_Lwire
2,063950700	1,623611000	15,626603000	29,152611000	1,396127400	2,424249500	5,43e-10	5,43e-09	1,43e-08	1,43e-08	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,87e-08	1,10e-08
2,631532800	1,300016400	16,046854000	29,502443000	1,644394800	2,142663600	3,80e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	3,20e-08	1,87e-08	1,00e-09
2,653481000	1,247690500	17,579394000	29,616716000	1,595987700	2,125182200	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09
2,259062000	1,306817600	38,339222000	35,829783000	2,171268700	2,117254400	3,80e-10	3,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,10e-08
2,242080200	1,531142500	15,790987000	29,022689000	1,387934700	2,423717900	3,80e-10	5,43e-09	3,20e-08	1,43e-08	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09
2,646729600	1,376875100	15,959840000	29,207658000	1,670755300	2,038079700	9,86e-10	5,43e-09	1,43e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,87e-08	5,43e-09
2,777974200	1,360836000	13,899422000	28,351487000	1,960472100	2,064067900	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	3,20e-08	5,00e-09	1,00e-09	3,20e-08	9,86e-09	1,00e-09	1,00e-09	1,00e-09	1,10e-08
2,594229600	1,338516200	16,563192000	29,398353000	1,647164300	2,055440400	3,80e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,260507400	1,324012300	36,841066000	37,437264000	2,135892300	2,095335000	3,80e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	2,31e-08	6,00e-09	1,20e-08	1,00e-09	2,31e-08
2,615399200	1,346296100	15,912121000	29,254570000	1,728444800	2,028835800	5,43e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,778898900	1,124571000	34,570957000	36,209604000	2,488424600	1,970957900	1,00e-10	3,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09
2,761172700	1,320367400	14,913197000	29,923310000	1,677199000	2,558513800	3,80e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	3,20e-08	1,00e-09	1,00e-09
2,631961800	1,301992900	16,007379000	29,531031000	1,643669300	2,141238100	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	3,20e-08	1,87e-08	5,43e-09
2,647599200	1,239888600	18,086629000	29,479767000	1,640498900	2,069969300	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
2,752819700	1,321692000	14,804206000	29,913770000	1,658091700	2,550577400	9,86e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	3,20e-08	1,00e-09	1,00e-09
1,810648200	1,783919500	14,698406000	26,156103000	1,553097300	2,553530700	1,87e-09	5,43e-09	2,76e-08	5,43e-09	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	9,86e-09	5,43e-09	1,00e-09	1,87e-08	5,43e-09
1,867568000	1,782537000	13,784995000	27,815207000	1,419625900	2,445119400	9,86e-10	5,43e-09	2,76e-08	1,00e-09	1,00e-09	1,00e-09	5,43e-09	1,25e-08	1,87e-08	9,86e-09	5,43e-09	1,00e-09	3,20e-08	1,00e-09
2,798673400	1,016859000	36,033696000	37,141479000	2,364948900	1,582931900	9,86e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	5,43e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	6,00e-09	1,00e-09	1,00e-09	1,00e-09
2,784442300	1,320245800	15,420003000	30,678666000	1,685953400	2,496100700	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,43e-08	6,00e-09	1,20e-08	1,00e-09	5,43e-09
2,582267300	1,292138900	16,795692000	29,550818000	1,604588100	2,186076600	9,86e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	2,31e-08	1,00e-09
1,973590900	1,659938500	14,343465000	27,528470000	1,405010600	2,446767800	2,31e-09	5,43e-09	2,76e-08	5,43e-09	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	9,86e-09	5,43e-09	1,00e-09	1,10e-08	1,00e-09
2,706914600	1,065977000	35,882353000	35,735965000	2,452659000	1,814065000	1,00e-10	3,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	2,76e-08
1,821264600	1,815613800	14,674706000	26,147845000	1,552009500	2,550217700	1,87e-09	5,43e-09	2,76e-08	5,43e-09	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	9,86e-09	5,43e-09	1,00e-09	1,87e-08	1,00e-09
2,586498500	1,328648800	16,624048000	29,338129000	1,604887600	2,091753500	9,86e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	5,43e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	3,20e-08	1,00e-09	2,76e-08
2,753469600	1,072129600	35,128727000	36,085009000	2,393849400	1,845193800	1,00e-10	3,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	1,43e-08	1,00e-09	1,00e-09
2,764946200	1,084207700	37,408650000	36,948210000	2,393351000	1,607853500	9,86e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	5,43e-09
2,783331700	1,030791000	34,689230000	36,383374000	2,326098300	1,726470500	3,80e-10	3,00e-09	1,43e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	5,43e-09	1,00e-09	9,86e-09	5,43e-09	1,00e-09	1,00e-09	1,10e-08
2,278914400	1,265505100	36,657748000	35,923006000	2,198637900	2,101781600	9,86e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,25e-08	1,00e-09	1,43e-08	6,00e-09	1,20e-08	1,00e-09	5,43e-09
2,706659000	1,166001700	35,115392000	35,223171000	2,497288600	1,982861500	1,00e-10	3,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,87e-08	5,43e-09
2,313454900	1,473671500	15,686141000	29,106552000	1,454095900	2,460844200	1,00e-10	5,43e-09	1,87e-08	1,43e-08	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
2,702586600	1,339273400	14,610146000	29,472411000	1,655287500	2,558468500	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	3,20e-08	1,00e-09	5,43e-09
2,776636000	1,115512100	36,350336000	36,905028000	2,382903700	1,620343500	9,86e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	1,10e-08	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	1,20e-08	1,00e-09	5,43e-09
2,689311400	1,249374800	17,020799000	29,636408000	1,618255800	2,216479300	9,86e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	1,20e-08	1,00e-09	5,43e-09
2,147313100	1,549384500	13,640143000	28,021071000	1,391512300	2,439830600	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	2,76e-08	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,10e-08
2,753519000	1,073228600	37,104615000	36,700556000	2,385773600	1,636403500	9,86e-10	3,00e-09	5,43e-09	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09
2,325753200	1,150092600	37,748652000	34,309046000	2,422389300	2,215208700	3,80e-10	3,00e-09	1,43e-08	1,43e-08	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,10e-08
2,282206200	1,253054900	36,616463000	35,992964000	2,199966000	2,100585400	1,00e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	5,43e-09	5,43e-09	5,43e-09	1,00e-09	2,31e-08	6,00e-09	1,00e-09	1,00e-09	1,10e-08
2,774658900	1,403691600	14,397994000	29,152323000	1,843696300	2,091124900	5,43e-10	5,43e-09	1,43e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	3,20e-08	9,86e-09	1,00e-09	1,00e-09	3,20e-08	5,43e-09
2,145833800	1,549632500	13,632187000	28,034214000	1,390370600	2,439240900	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	2,76e-08	3,20e-08	1,00e-09	1,00e-09	1,20e-08	1,00e-09	5,43e-09
2,710948300	1,397011400	15,422978000	29,043741000	1,827159100	1,980626100	5,43e-10	5,43e-09	1,43e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,663352100	1,245055100	17,319430000	29,694934000	1,588375800	2,202631900	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
2,808194400	1,265493700	35,596707000	35,167385000	2,458954000	1,957283100	9,86e-10	3,00e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,672610900	1,253693700	17,008121000	29,663541000	1,586674200	2,183558500	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
2,532679700	1,096891000	37,514810000	34,794269000	2,522343600	2,257076000	3,80e-10	3,00e-09	9,86e-09	1,35e-08	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,10e-08
2,647958600	1,257261200	18,470434000	29,417609000	1,594137600	2,127934600	9,86e-10	5,43e-09	2,31e-08	1,00e-09	1,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09
2,765146800	1,082871100	37,408149000	36,944777000	2,392717400	1,607403500	9,86e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09
2,251405500	1,479521900	13,829731000	28,126810000	1,511362300	2,517631200	1,00e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	3,00e-09	5,00e-09	1,25e-08	3,20e-08	9,86e-09	5,43e-09	3,20e-08	1,00e-09	1,10e-08
2,309774600	1,473093900	15,716253000	29,141411000	1,452346600	2,460252200	1,00e-10	5,43e-09	1,87e-08	1,43e-08	1,00e-09	3,00e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	2,31e-08
2,282515400	1,473978400	13,687852000	29,009341000	1,452019600	2,464485600	3,80e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	3,00e-09	5,43e-09	1,25e-08	3,20e-08	9,86e-09	6,00e-09	1,00e-09	1,00e-09	2,76e-08
2,323736700	1,261753400	36,550453000	36,254901000	2,234827600	2,099003800	3,80e-10	3,00e-09	5,43e-09	1,00e-09	1,00e-09	5,43e-09	5,43e-09	2,76e-08	1,00e-09	1,00e-09	6,00e-09	1,00e-09	1,00e-09	1,00e-09
2,308410000	1,473776900	15,715631000	29,139530000	1,451424100	2,459699600	1,00e-10	5,43e-09	1,87e-08	1,43e-08	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	2,76e-08
2,531793000	1,386956700	14,031409000	28,683213000	1,532436000	2,513065500	9,86e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	3,20e-08	9,86e-09	5,43e-09
2,676163800	1,245139000	17,039574000	29,710486000	1,599803700	2,195560900	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	3,20e-08	1,00e-09	1,00e-09
2,775727700	1,093973600	35,367971000	36,880448000	2,463500500	1,696882800	3,80e-10	3,00e-09	1,43e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	6,00e-09	3,20e-08	1,00e-09	1,00e-09
2,740363000	1,117276800	36,665551000	35,698992000	2,422440700	1,785749200	1,00e-10	3,00e-09	2,31e-08	1,00e-09	1,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,10e-08
2,636596800	1,342647800	17,151022000	29,396551000	1,701081700	2,004724600	3,80e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,625426800	1,359476500	16,980552000	29,427347000	1,721574500	2,010075100	9,86e-10	5,43e-09	2,31e-08	1,00e-09	1,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,766248600	1,074774900	37,216405000	36,107510000	2,416171700	1,726126100	1,00e-10	3,00e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	2,76e-08
2,809870700	1,054139300	37,045818000	37,312482000	2,370750000	1,545943700	9,86e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
2,753029000	1,239800100	35,401797000	35,486487000	2,369716900	1,839846800	9,86e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,664571000	1,237744800	17,324367000	29,716102000	1,593265400	2,206349900	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09	1,10e-08
2,745709800	1,082190000	35,367687000	36,207163000	2,385436300	1,796477000	1,00e-10	3,00e-09	2,31e-08	1,00e-09	1,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	9,86e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
2,699279000	1,345560500	14,512129000	29,434207000	1,636233700	2,546741200	3,80e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	1,20e-08	1,00e-09	5,43e-09
2,150670700	1,572483900	13,641813000	27,939337000	1,394994600	2,441660300	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	2,76e-08	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09
2,689329700	1,359191400	15,302140000	29,024868000	1,882720200	1,977501200	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,87e-08	5,43e-09
2,430681200	1,153727100	37,634917000	33,935769000	2,542357000	2,280830300	3,80e-10	3,00e-09	1,43e-08	1,43e-08	1,00e-09	1,00e-09	5,00e-09	5,43e-09	6,00e-09	1,00e-09	1,00e-09	1,20e-08	1,00e-09	5,43e-09
2,646060400	1,394203800	13,898068000	29,563082000	1,499527100	2,475453700	1,87e-09	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	3,20e-08	9,86e-09	5,43e-09
2,758240400	1,086633100	37,216232000	36,126192000	2,414076900	1,729272900	3,80e-10	3,00e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	2,76e-08
2,689076100	1,340262000	15,175004000	28,915765000	1,865757100	1,979290500	9,86e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,87e-08	5,43e-09
2,696319900	1,346075000	14,514477000	29,410792000	1,619773400	2,537743300	6,80e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	1,20e-08	1,00e-09	5,43e-09
2,293529500	1,198011700	36,534266000	34,962670000	2,270391600	2,137008000	9,86e-10	3,00e-09	5,43e-09	1,00e-09	1,00e-09	3,00e-09	5,00e-09	1,25e-08	1,00e-09	1,43e-08	6,00e-09	1,20e-08	1,00e-09	5,43e-09
2,615980500	1,279969900	16,259288000	29,566494000	1,619136800	2,146131000	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	3,20e-08	1,87e-08	5,43e-09
2,367179300	1,189441800	36,701796000	33,371916000	2,755549000	2,467119900	3,80e-10	3,00e-09	2,76e-08	5,43e-09	1,00e-09	3,00e-09	5,00e-09	1,00e-09	1,00e-09	1,87e-08	6,00e-09	3,20e-08	1,00e-09	1,10e-08
2,695341500	1,353702500	15,243812000	29,010385000	1,877842400	1,978191900	3,80e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,87e-08	5,43e-09
2,581133300	1,350002500	16,201344000	29,456368000	1,614102600	2,153665200	9,86e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	9,86e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
2,652506100	1,322296000	17,342000000	29,414541000	1,684347600	2,005890200	1,00e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	3,20e-08	1,00e-09
1,724128600	2,011653300	14,032317000	26,023385000	1,613551500	2,600632700	3,80e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	3,00e-09	5,43e-09	1,25e-08	3,20e-08	9,86e-09	5,43e-09	1,00e-09	3,20e-08	2,76e-08
2,287282600	1,219760600	36,548699000	34,970842000	2,276282100	2,144174400	9,86e-10	3,00e-09	5,43e-09	1,00e-09	1,00e-09	3,00e-09	5,00e-09	1,25e-08	1,00e-09	1,43e-08	6,00e-09	1,20e-08	1,00e-09	2,76e-08
2,632018200	1,297629000	15,992939000	29,535683000	1,635470000	2,135077200	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	3,20e-08	1,87e-08	5,43e-09
2,295228300	1,198932100	36,530119000	34,964628000	2,268219900	2,134463900	9,86e-10	3,00e-09	5,43e-09	1,00e-09	1,00e-09	3,00e-09	5,00e-09	1,25e-08	1,00e-09	1,43e-08	6,00e-09	1,20e-08	1,00e-09	1,00e-09
2,268333600	1,629233800	13,713398000	29,232606000	1,393322900	2,417262900	9,86e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	1,87e-08	5,43e-09	1,25e-08	3,20e-08	9,86e-09	6,00e-09	1,00e-09	1,00e-09	1,00e-09
2,145642600	1,502430000	14,431609000	27,664144000	1,435284900	2,480028700	1,87e-09	5,43e-09	2,76e-08	5,43e-09	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	9,86e-09	5,43e-09	1,20e-08	1,00e-09	5,43e-09
2,637603300	1,235119000	18,343854000	29,485697000	1,628076500	2,091387400	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	2,76e-08
2,784785600	1,388417200	15,124179000	28,721329000	1,981300200	1,977885300	3,80e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	3,00e-09	5,00e-09	1,00e-09	3,20e-08	1,00e-09	1,00e-09	1,00e-09	3,20e-08	5,43e-09
2,774919500	1,060575400	37,212252000	36,104591000	2,413187700	1,724567200	1,00e-10	3,00e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	5,43e-09
2,767383000	1,301231300	34,879186000	35,969131000	2,393508100	1,877617400	3,80e-10	3,00e-09	1,00e-09	1,00e-09	1,00e-09	5,43e-09	5,00e-09	1,00e-09	1,00e-09	1,00e-09	6,00e-09	1,00e-09	3,20e-08	1,00e-09
2,295874000	1,533862500	13,675716000	29,575112000	1,399584600	2,419480800	9,86e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	3,00e-09	5,43e-09	1,25e-08	3,20e-08	9,86e-09	6,00e-09	3,20e-08	1,00e-09	1,00e-09
2,304659000	1,232146100	38,107610000	35,460769000	2,200756800	2,125000800	1,00e-10	3,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09	5,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09
2,581939100	1,334488800	16,231270000	29,459598000	1,620002600	2,157468900	9,86e-10	5,43e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	9,86e-09	1,00e-09	1,00e-09	3,20e-08	5,43e-09
2,643154300	1,262970700	19,096520000	29,365308000	1,595504700	2,204947100	1,87e-09	5,43e-09	1,87e-08	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	2,76e-08
2,675434300	1,248272100	17,044668000	29,703183000	1,594077500	2,192149300	1,00e-10	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	5,43e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
2,652834200	1,257970100	18,044568000	29,451890000	1,616366800	2,104923300	1,43e-09	5,43e-09	3,20e-08	1,00e-09	1,00e-09	5,43e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,00e-09	1,43e-08	1,00e-09	1,00e-09
